title,sentences,num_words
Fast lifts rise into record books,"The key new technologies applied in the world's fastest elevators include:    - A pressure control system, which adjusts the atmospheric pressure inside a car by using suction and discharge blowers, preventing ""ear popping""   - An active control system which tries to balance the lift more finely and remove the sources of vibrations   - Streamlined cars to reduce the whistling noise produced by running the lifts at a high speed inside a narrow shaft     ""The certification of our elevators as world record-holders by the authoritative Guinness World Records is a great honour for us,"" said Masayuki Shimono, president of manufacturer Toshiba Elevator and Building Systems which installed the lifts.",105
Fast lifts rise into record books,The first record for the world's fastest passenger elevators was published in the first edition of the Guinness Book of Records in 1955.,22
Fast lifts rise into record books,"""As such, it is an interesting indicator of how technology has advanced in the 50 years since that first edition, when the record was 426m per minute, or 25.6 km/h, less than half the speed of the new record,"" said Hein Le Roux, specialist researcher at the Guinness World Records.",48
Fast lifts rise into record books,"Taipei's TFC 101 Tower is more than 50m taller than the Petronas Towers in Kuala Lumpur, Malaysia - formerly the world's tallest skyscraper.",21
GB quartet get cross country call, Four British athletes have been pre-selected to compete at the World Cross Country Championships in March after impressive starts to the season.,22
GB quartet get cross country call,"Hayley Yelling, Jo Pavey, Karl Keska and Adam Hickey will represent Team GB at the event in France.",18
GB quartet get cross country call,Yelling clinched the women's European cross country title last month and Pavey followed up with bronze.,16
GB quartet get cross country call,Keska helped the men's team to overall third place while Hickey finished in 10th place on his junior debut.,19
GB quartet get cross country call,"""Winning the European cross country title meant so much to me,"" said Yelling.",13
GB quartet get cross country call,"""And being pre-selected for the Worlds means that I can focus on preparing in the best way possible.""",18
GB quartet get cross country call,"The 32-year-old will race alongside Olympic 5,000m finalist Pavey in the women's 8km race on 19 March.",16
GB quartet get cross country call,"Keska, who has made a successful return from a long-term injury lay-off, contests the men's 12km race on 20 March, while 16-year-old Hickey goes in the junior men's 8km on the same day.",32
GB quartet get cross country call,"The rest of the team will be named after the trials at Wollaton Park in Nottingham, which take place on 5 March.",21
Ray DVD beats box office takings, Oscar-nominated film biopic Ray has surpassed its US box office takings with a combined tally of $80m (£43m) from DVD and video sales and rentals.,25
Ray DVD beats box office takings,"Ray's success on DVD outstripped its $74m (£40m) US box office total, earning more than $40m (£22m) on the first day of the DVD's release alone.",26
Ray DVD beats box office takings,Ray has been nominated in six Oscar categories including best film and best actor for Jamie Foxx.,17
Ray DVD beats box office takings,"The film recounts the life of blues singer Ray Charles, who died in 2004.",13
Ray DVD beats box office takings,"In its first week on home entertainment release the film was the number one selling DVD, with the limited edition version coming in at number 11.",25
Ray DVD beats box office takings,"Sony horror film The Grudge, starring Michelle Gellar, was the US' second best-selling DVD, with Jennifer Lopez and Richard Gere's romantic comedy Shall We Dance?",25
Ray DVD beats box office takings,at number three.,3
Ray DVD beats box office takings,"Foxx's critically acclaimed performance as Ray has already earned him a Screen Actors Guild Award for best actor, as well as a prestigious Golden Globe.",25
Ray DVD beats box office takings,"Ray director Taylor Hackford, responsible for the classic 1982 film An Officer and a Gentleman, has also received an Oscar nomination in the best director category.",25
Ray DVD beats box office takings,"The film's three other Oscar nominations are for costume, film editing and sound mixing.",14
Singer Ferguson 'facing eviction', Three Degrees star Sheila Ferguson is the favourite to be evicted from ITV's I'm A Celebrity... Get Me Out Of Here on Monday.,23
Singer Ferguson 'facing eviction',Bookmakers Ladbrokes says the singer has even odds of being the first contestant to be voted off the show.,19
Singer Ferguson 'facing eviction',"""It's going to be close but Sheila is favourite as she has shown herself to be a bit of a troublemaker,"" said Ladbrokes' Warren Lush.",25
Singer Ferguson 'facing eviction',Comic Joe Pasquale remains odds on favourite to win the reality show.,12
Singer Ferguson 'facing eviction',Mr Lush added that Nancy Sorrell's chances of an early departure had increased since the surprise arrival of husband Vic Reeves in the jungle camp last Wednesday.,27
Singer Ferguson 'facing eviction',"Notwithstanding, comedian Reeves remains 3/1 favourite to win the show, after Pasquale.",11
Singer Ferguson 'facing eviction',"Huggy Bear actor Antonio Fargas also remains a contender for eviction having ""done nothing to live up to the pre-show hype"".",21
Singer Ferguson 'facing eviction',"""There has been a big gamble on Natalie [Appleton] to go... but bookies fancy the millions at home will keep piling on the misery by putting her through more bushtucker trials,"" added Mr Lush.",34
Singer Ferguson 'facing eviction',The former All Saint star has performed dismally in bushtucker trials which have seen her plunged into glass tanks containing putrid waste and challenged to eat fish eyes.,28
Singer Ferguson 'facing eviction',"On Friday, Ladbrokes suspended betting after singer Brian Harvey quit the show folllowing a blazing row with Janet Street-Porter.",19
Singer Ferguson 'facing eviction',"Harvey, who entered the camp a day later than other contestants after learning that his grandmother had died, reached the end of his tether following days of meagre rations and rows.",31
